binominal,F01286,F01287,F01289,F01290,F00056,F00004,F00679,F00727,state
Andropogon_gerardii,Andropogon,gerardii,Poaceae,Poales,,"Craine JM, Froehle J, Tilman DG, Wedin DA, Chapin FS. 2001. The relationships among root and leaf traits of 76 grassland species and relative abundance among fertility and disturbance gradients. Oikos 93: 274-285",-1.171182981502945,4.02535169073515,AM
Androsace_occidentalis,Androsace,occidentalis,Primulaceae,Ericales,,"Kembel SW, Cahill JF, Jr. 2011. Independent Evolution of Leaf and Root Traits within and among Temperate Grassland Plant Communities. PLoS ONE 6(6): e19992.",-2.163941784752468,5.334918413389103,AM
Anemone_cylindrica,Anemone,cylindrica,Ranunculaceae,Ranunculales,,"Craine JM, Froehle J, Tilman DG, Wedin DA, Chapin FS. 2001. The relationships among root and leaf traits of 76 grassland species and relative abundance among fertility and disturbance gradients. Oikos 93: 274-285",-1.0216512475319814,3.951243718581428,AM
Anemone_patens,Anemone,patens,Ranunculaceae,Ranunculales,,"Kembel SW, Cahill JF, Jr. 2011. Independent Evolution of Leaf and Root Traits within and among Temperate Grassland Plant Communities. PLoS ONE 6(6): e19992.",-0.9946577609482604,3.501256317347026,AM
Antennaria_neglecta,Antennaria,neglecta,Asteraceae,Asterales,,"Kembel SW, Cahill JF, Jr. 2011. Independent Evolution of Leaf and Root Traits within and among Temperate Grassland Plant Communities. PLoS ONE 6(6): e19992.",-1.2911660160283132,4.826183259044324,AM
Antennaria_parvifolia,Antennaria,parvifolia,Asteraceae,Asterales,,"Kembel SW, Cahill JF, Jr. 2011. Independent Evolution of Leaf and Root Traits within and among Temperate Grassland Plant Communities. PLoS ONE 6(6): e19992.",-1.0511086660241429,3.805296934268106,AM
Anthoxanthum_odoratum,Anthoxanthum,odoratum,Poaceae,Poales,,"<StringArray>
['Smith SW, Woodin SJ, Pakeman RJ, Johnson D, van der Wal R. 2014. Root traits predict decomposition across a landscape-scale grazing experiment. New Phytologist 203: 851-862.', 'Roumet C, Birouste M, Picon-Cochard C, Ghestem M, Osman N, Vrignon-Brenas S, Cao K-F, Stokes A. 2016. Root structure-function relationships in 74 species: evidence of root economics spectrum related to carbon economy. New Phytologist 210: 815-826.']
Length: 2, dtype: str",-1.5050778971098575,5.298242363735396,AM
Anthyllis_cytisoides,Anthyllis,cytisoides,Fabaceae,Fabales,,"de la Riva, Navarro-Fernandez, Perez-Ramos, Villar, Maranon. Unpublished.",-1.250627749698357,2.2408114559060697,AM
Anthyllis_terniflora,Anthyllis,terniflora,Fabaceae,Fabales,,"de la Riva, Navarro-Fernandez, Perez-Ramos, Villar, Maranon. Unpublished.",-1.0109448769163498,1.796225088823567,AM
Antidesma_maclurei,Antidesma,maclurei,Phyllanthaceae,Malpighiales,1.0,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-0.909985650739561,2.995232148512309,AM
Aphanamixis_polystachya,Aphanamixis,polystachya,Meliaceae,Sapindales,1.0,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",-1.7514081723485555,5.14913363092185,AM
Apodytes_dimidiata,Apodytes,dimidiata,Icacinaceae,Icacinales,,"Assefa D, Godbold DL, Belay B, Abiya A, Rewald B. 2018. Fine root morphology, biochemistry and litter quality indices of fast- and slow-growing woody species in Ethiopian highland forest. Ecosystems 21: 482-494.",-0.5978370007556204,2.5572273113676265,AM
Aporosa_octandra,Aporosa,octandra,Phyllanthaceae,Malpighiales,1.0,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-1.0034293896909183,3.3724549127965013,AM
Aporosa_subcaudata,Aporosa,subcaudata,Phyllanthaceae,Malpighiales,,"Makita N, Kosugi Y, Dannoura M, Takanashi S, Niiyama K, Kassim AR, Nik AR. 2012. Patterns of root respiration rates and morphological traits in 13 tree species in a tropical forest. Tree Physiology 32: 303-312.",-0.6995677483628681,2.4220089311308337,AM
Aporosa_yunnanensis,Aporosa,yunnanensis,Phyllanthaceae,Malpighiales,1.0,"<StringArray>
['Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.', 'Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.']
Length: 2, dtype: str",-1.341952169769155,4.181223737980477,AM
Aquilegia_vulgaris,Aquilegia,vulgaris,Ranunculaceae,Ranunculales,,"Poon GT, Maherali H. 2015. Competitive interactions between a nonmycorrhizal invasive plant, Alliaria petiolata, and a suite of mycorrhizal grassland, old field, and forest species. PeerJ 3: e1090",-1.7338679908122774,6.126973886492961,AM
Arbutus_unedo,Arbutus,unedo,Ericaceae,Ericales,,"de la Riva, Navarro-Fernandez, Perez-Ramos, Villar, Maranon. Unpublished.",-0.6933805417865585,2.4945979586490235,EcM
Archidendron_clypearia,Archidendron,clypearia,Fabaceae,Fabales,1.0,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-1.306263961214402,4.253198450319927,AM
Archidendron_lucidum,Archidendron,lucidum,Fabaceae,Fabales,1.0,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-1.3449221180141588,4.07567129695648,AM
Arctotheca_calendula,Arctotheca,calendula,Asteraceae,Asterales,,"Hill JO, Simpson RJ, Moore AD, Chapman DF. 2006. Morphology and response of roots of pasture species to phosphorus and nitrogen nutrition. Plant and Soil 286: 7-19.",-1.4392780258348463,5.49875783799931,AM
Ardisia_depressa,Ardisia,depressa,Primulaceae,Ericales,1.0,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",-1.450832882257462,4.163815965105749,AM
Ardisia_japonica,Ardisia,japonica,Primulaceae,Ericales,1.0,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-1.469241281940817,4.620057234933822,AM
Ardisia_quinquegona,Ardisia,quinquegona,Primulaceae,Ericales,1.0,"Wang J-J, Tharayil N, Chow AT, Suseela V, Zeng H. 2015. Phenolic profile within the fine-root branching orders of an evergreen species highlights a disconnect in root tissue quality predicted by elemental- and molecular-level carbon composition. New Phytologist 206: 1261-1273.",-0.8675005677047231,3.0007198150650303,AM
Arenaria_serpyllifolia,Arenaria,serpyllifolia,Caryophyllaceae,Caryophyllales,,"<StringArray>
['Birouste M, Kazakou E, Blanchard A, Roumet C. 2012. Plant traits and decomposition: are the relationships for roots comparable to those for leaves? Annals of Botany 109: 463-472. ', 'Roumet C, Birouste M, Picon-Cochard C, Ghestem M, Osman N, Vrignon-Brenas S, Cao K-F, Stokes A. 2016. Root structure-function relationships in 74 species: evidence of root economics spectrum related to carbon economy. New Phytologist 210: 815-826.']
Length: 2, dtype: str",-1.4208858058895095,6.441751639101684,NMAM
Aristida_ramosa,Aristida,ramosa,Poaceae,Poales,,"Mokany K, Ash J. 2008. Are traits measured on pot grown plants representative of those in natural communities? Journal of Vegetation Science 19: 119-126.",-0.804078741267227,4.383899879055562,AM
Aristotelia_serrata,Aristotelia,serrata,Elaeocarpaceae,Oxalidales,,"<StringArray>
['Holdaway RJ, Richardson SJ, Dickie IA, Peltzer DA, Coomes DA. 2011. Species- and community-level patterns in fine root traits along a 120 000-year soil chronosequence in temperate rain forest. Journal of Ecology 99: 954-963.', 'Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.']
Length: 2, dtype: str",-1.0205407532479542,4.317114146402651,AM
Armeria_velutina,Armeria,velutina,Plumbaginaceae,Caryophyllales,,"de la Riva, Navarro-Fernandez, Perez-Ramos, Villar, Maranon. Unpublished.",-0.676437566996998,2.3518964032480256,NMAM
Arnica_fulgens,Arnica,fulgens,Asteraceae,Asterales,,"Kembel SW, Cahill JF, Jr. 2011. Independent Evolution of Leaf and Root Traits within and among Temperate Grassland Plant Communities. PLoS ONE 6(6): e19992.",-0.6627149734397434,2.7651715000311867,AM
Arnica_sororia,Arnica,sororia,Asteraceae,Asterales,,"Kembel SW, Cahill JF, Jr. 2011. Independent Evolution of Leaf and Root Traits within and among Temperate Grassland Plant Communities. PLoS ONE 6(6): e19992.",-1.4134600291926602,4.3422566039633335,AM
Arrhenatherum_elatius,Arrhenatherum,elatius,Poaceae,Poales,,"Roumet C, Birouste M, Picon-Cochard C, Ghestem M, Osman N, Vrignon-Brenas S, Cao K-F, Stokes A. 2016. Root structure-function relationships in 74 species: evidence of root economics spectrum related to carbon economy. New Phytologist 210: 815-826.",-1.4740332754278973,5.193123503669531,AM
Artemisia_barrelieri,Artemisia,barrelieri,Asteraceae,Asterales,,"de la Riva, Navarro-Fernandez, Perez-Ramos, Villar, Maranon. Unpublished.",-0.8560191135325868,1.6239199287813029,AM
Artemisia_cana,Artemisia,cana,Asteraceae,Asterales,,"Kembel SW, Cahill JF, Jr. 2011. Independent Evolution of Leaf and Root Traits within and among Temperate Grassland Plant Communities. PLoS ONE 6(6): e19992.",-1.171182981502945,4.023913586086754,AM
Artemisia_codonocephala,Artemisia,codonocephala,Asteraceae,Asterales,,"Roumet C, Birouste M, Picon-Cochard C, Ghestem M, Osman N, Vrignon-Brenas S, Cao K-F, Stokes A. 2016. Root structure-function relationships in 74 species: evidence of root economics spectrum related to carbon economy. New Phytologist 210: 815-826.",-0.5568695622673976,2.506341930508065,AM
Artemisia_frigida,Artemisia,frigida,Asteraceae,Asterales,,"<StringArray>
['Kembel SW, Cahill JF, Jr. 2011. Independent Evolution of Leaf and Root Traits within and among Temperate Grassland Plant Communities. PLoS ONE 6(6): e19992.', 'Zhou M, Wang J, Bai W, Zhang Y, Zhang W-H. 2019. The response of root traits to precipitation change of herbaceous species in temperate steppes. Functional Ecology, in press.']
Length: 2, dtype: str",-1.1719503009068022,4.163993645323009,AM
Artemisia_halodendron,Artemisia,halodendron,Asteraceae,Asterales,1.0,"Huang G, Zhao  X-Y, Zhao H-L, Huang Y-X, Zuo X-A. 2010. Linking root morphology, longevity and function to root branch order: a case study in three shrubs. Plant Soil 336: 197-208.",-1.0216512475319814,2.792391349535961,AM
Artemisia_igniaria,Artemisia,igniaria,Asteraceae,Asterales,1.0,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-1.7885645783315358,5.318869012769295,AM
Artemisia_ludoviciana,Artemisia,ludoviciana,Asteraceae,Asterales,,"<StringArray>
['Craine JM, Froehle J, Tilman DG, Wedin DA, Chapin FS. 2001. The relationships among root and leaf traits of 76 grassland species and relative abundance among fertility and disturbance gradients. Oikos 93: 274-285', 'Kembel SW, Cahill JF, Jr. 2011. Independent Evolution of Leaf and Root Traits within and among Temperate Grassland Plant Communities. PLoS ONE 6(6): e19992.']
Length: 2, dtype: str",-1.0911119159188427,4.435120834310792,AM
Artemisia_mongolica,Artemisia,mongolica,Asteraceae,Asterales,1.0,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-1.795165262362888,5.276430365583576,AM
Arthraxon_hispidus,Arthraxon,hispidus,Poaceae,Poales,,"Roumet C, Birouste M, Picon-Cochard C, Ghestem M, Osman N, Vrignon-Brenas S, Cao K-F, Stokes A. 2016. Root structure-function relationships in 74 species: evidence of root economics spectrum related to carbon economy. New Phytologist 210: 815-826.",-0.5141645250315053,2.569554123848285,AM
Artocarpus_styracifolius,Artocarpus,styracifolius,Moraceae,Rosales,1.0,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-1.262449734084912,3.5421180727185324,AM
Ascarina_lucida,Ascarina,lucida,Chloranthaceae,Chloranthales,,"Holdaway RJ, Richardson SJ, Dickie IA, Peltzer DA, Coomes DA. 2011. Species- and community-level patterns in fine root traits along a 120 000-year soil chronosequence in temperate rain forest. Journal of Ecology 99: 954-963.",-0.6348782724359695,3.100092288878234,AM
Asclepias_incarnata,Asclepias,incarnata,Apocynaceae,Gentianales,,"Craine JM, Froehle J, Tilman DG, Wedin DA, Chapin FS. 2001. The relationships among root and leaf traits of 76 grassland species and relative abundance among fertility and disturbance gradients. Oikos 93: 274-285",-1.0216512475319814,4.248495242049359,AM
Asclepias_syriaca,Asclepias,syriaca,Apocynaceae,Gentianales,,"Craine JM, Froehle J, Tilman DG, Wedin DA, Chapin FS. 2001. The relationships among root and leaf traits of 76 grassland species and relative abundance among fertility and disturbance gradients. Oikos 93: 274-285",-0.843970070294529,3.871201010907891,AM
Asclepias_tuberosa,Asclepias,tuberosa,Apocynaceae,Gentianales,,"Craine JM, Froehle J, Tilman DG, Wedin DA, Chapin FS. 2001. The relationships among root and leaf traits of 76 grassland species and relative abundance among fertility and disturbance gradients. Oikos 93: 274-285",-0.6931471805599453,3.1354942159291497,AM
Asimina_triloba,Asimina,triloba,Annonaceae,Magnoliales,1.0,"<StringArray>
[' Valverde-Barrantes OJ, Smemo KA, Blackwood CB. 2014. Fine root morphology is phylogenetically structured, but nitrogen is related to the plant economics spectrum in temperate trees. Functional Ecology 29: 796-807.', 'Valverde et al (unpublished)']
Length: 2, dtype: str",-0.6446978458948621,2.606252773433732,AM
Asparagus_schoberioides,Asparagus,schoberioides,Asparagaceae,Asparagales,1.0,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-1.0708998501015738,4.78553148940686,AM
Asplenium_bulbiferum,Asplenium,bulbiferum,Aspleniaceae,Polypodiales,,"Holdaway RJ, Richardson SJ, Dickie IA, Peltzer DA, Coomes DA. 2011. Species- and community-level patterns in fine root traits along a 120 000-year soil chronosequence in temperate rain forest. Journal of Ecology 99: 954-963.",-0.843970070294529,3.459466289786131,NMAM
